,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSSubClass_5,MSSubClass_6,MSSubClass_new,2ndFlrSF_2,2ndFlrSF_3,2ndFlrSF_4,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,age,SF_with_Bsmt,SF_wo_Bsmt,from_built_to_Remod,total_years,total_sqr,Total_Bathrooms,Total_porch_sf,TotRms,YearBuilt_cat,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,hasporch,hasalley,was_remod,is_new,SalePrice
621,60,RL,4.51085950651685,9.287394001418473,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956,Rec,182,384,1522,GasA,TA,Y,SBrkr,1548,1066,0,7.869019376499023,0.0,0,2,1,4,1,TA,9,Typ,1,TA,Attchd,1974.0,RFn,2,624,TA,TA,Y,3.6635616461296463,5.497168225293202,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,1136356,1211355496,1291304958736,49,343,2401,16807,117649,823543,11,4136,2614,23,3971,3752,3.0,9.160729871422848,12.0,middle,0,1,1,1,1,1,0,1,False,12.388394202324129
622,20,RL,4.276666119016055,8.862908295118627,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,420,980,GasA,TA,Y,SBrkr,980,0,0,6.8885724595653635,0.0,0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1986.0,Unf,2,484,TA,TA,Y,5.262690188904886,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,32,1960,980,0,3954,1540,1.0,5.262690188904886,7.0,middle,0,0,1,1,0,1,0,0,False,11.813030057420567
623,160,FV,4.310799125385514,7.658227526161352,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,0,336,756,GasA,Ex,Y,SBrkr,756,756,0,7.321849713788356,0.0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000.0,Unf,2,440,TA,TA,Y,0.0,3.4965075614664802,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD,Normal,25600.0,4096000.0,655360000.0,104857600000.0,104857600000.0,4121600,571536,432081216,326653399296,25,125,625,3125,15625,78125,7,2268,1512,0,4000,1932,3.0,3.4965075614664802,7.0,new_new,0,1,1,1,1,1,0,0,False,12.034691028774553
624,60,RL,4.394449154672439,9.249657234353133,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,0,485,732,GasA,Gd,Y,SBrkr,1012,778,0,7.490529402060711,0.6931471805599453,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,1972.0,RFn,2,484,TA,TA,Y,5.003946305945459,0.0,0.0,0,147,0,No_Pool,No_Fence,None,0,11,2006,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,605284,470910952,366368720656,25,125,625,3125,15625,78125,34,2522,1790,0,3944,2037,3.6931471805599454,152.00394630594545,11.693147180559945,middle,0,1,1,1,1,1,0,0,False,12.014609430818936
625,20,RL,4.477336814478207,9.210440366976517,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1116,1116,GasA,TA,Y,SBrkr,1116,0,0,7.018401799069201,0.0,0,1,1,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1962.0,Unf,2,440,TA,TA,Y,0.0,0.0,0.0,0,385,0,No_Pool,No_Fence,None,0,2,2010,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,48,2232,1116,0,3924,1116,2.0,385.0,7.0,middle,0,0,1,1,0,1,0,0,False,11.982929094215963
626,20,RL,4.30406509320417,9.42084437974393,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,978,978,GasA,TA,Y,SBrkr,1422,0,0,7.260522598089852,0.0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1960.0,RFn,1,286,TA,TA,Y,0.0,0.0,3.6109179126442243,0,0,0,No_Pool,GdWo,Shed,600,8,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,29,2400,1422,18,3938,1422,1.0,3.6109179126442243,7.0,new_new,0,0,1,1,1,1,0,1,False,11.848683160653573
627,80,RL,4.394449154672439,9.169622538697624,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674,LwQ,132,350,1156,GasA,Ex,Y,SBrkr,1520,0,0,7.327123292259293,0.6931471805599453,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1955.0,RFn,1,364,TA,TA,Y,0.0,0.0,5.247024072160486,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD,Normal,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,0,0,0,36,216,1296,7776,46656,279936,38,2676,1520,17,3927,2326,1.6931471805599454,5.247024072160486,8.693147180559945,old,0,0,1,1,1,1,0,1,False,11.938193200374572
628,60,RL,4.2626798770413155,9.359363643368622,Pave,No_alley,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,0,390,1040,GasA,TA,Y,SBrkr,1040,1040,0,7.640603826393634,0.0,1,1,2,5,1,Fa,9,Typ,2,TA,Attchd,1969.0,Unf,2,504,TA,TA,Y,5.817111159963204,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD,Family,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,1081600,1124864000,1169858560000,25,125,625,3125,15625,78125,38,3120,2080,0,3938,2730,4.0,5.817111159963204,13.0,middle,0,1,1,1,1,1,0,0,False,11.813030057420567
629,80,RL,4.418840607796598,9.107310471656639,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,288,1248,GasA,TA,Y,SBrkr,1350,0,0,7.208600337960199,0.6931471805599453,0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1964.0,RFn,2,520,TA,TA,Y,5.176149732573829,0.0,0.0,0,0,0,No_Pool,GdPrv,None,0,6,2008,WD,Normal,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,0,0,0,25,125,625,3125,15625,78125,44,2598,1350,0,3928,2310,2.6931471805599454,5.176149732573829,8.693147180559945,middle,0,0,1,1,0,1,0,0,False,12.034691028774553
630,70,RM,3.9318256327243257,9.105090961257085,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,GasA,TA,Y,FuseA,1089,661,0,7.467942332285852,0.0,0,1,0,3,1,Ex,8,Typ,0,No_Fireplace,Detchd,1937.0,Unf,1,240,Fa,Po,N,0.0,0.0,5.683579767338681,0,0,0,No_Pool,MnPrv,None,0,6,2006,WD,Abnorml,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,436921,288804781,190899960241,36,216,1296,7776,46656,279936,15,2386,1750,111,3871,1750,1.0,5.683579767338681,9.0,very_old,0,1,1,1,0,1,1,1,False,11.728036844587175
631,120,RL,3.5553480614894135,8.431853144249223,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,GasA,Ex,Y,SBrkr,1554,0,0,7.349230824613334,0.0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,627,TA,TA,Y,5.056245805348308,4.30406509320417,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,1,3108,1554,0,4012,1578,2.0,9.360310898552477,8.0,new_new,0,0,1,1,1,1,0,0,False,12.25247901834433
632,20,RL,4.454347296253507,9.38437770918244,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822,Unf,0,564,1386,GasA,TA,Y,SBrkr,1411,0,0,7.252762418053187,0.0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2,544,TA,TA,Y,5.262690188904886,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD,Family,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,32,2797,1411,0,3954,2233,2.0,5.262690188904886,8.0,middle,0,0,1,1,1,1,0,0,False,11.320553572322773
633,20,RL,4.394449154672439,9.132486932771318,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480,LwQ,468,108,1056,GasA,TA,Y,SBrkr,1056,0,0,6.963189985870238,0.0,1,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1954.0,Unf,1,260,TA,TA,Y,5.968707559985366,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,49,343,2401,16807,117649,823543,2,2112,1056,51,3959,2004,2.0,5.968707559985366,8.0,old,0,0,1,1,0,1,0,1,False,11.845102777308561
634,90,RL,4.174387269895637,8.850804195756417,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056,Unf,0,0,1056,GasA,Gd,Y,SBrkr,1056,0,0,6.963189985870238,1.0986122886681098,0,0,0,0,2,TA,4,Typ,0,No_Fireplace,Detchd,1980.0,Unf,2,576,TA,TA,Y,5.579729825986222,4.04305126783455,0.0,0,0,0,No_Pool,GdPrv,Shed,600,6,2010,WD,Normal,8100.0,729000.0,65610000.0,5904900000.0,5904900000.0,737100,0,0,0,25,125,625,3125,15625,78125,30,2112,1056,0,3960,2112,1.0986122886681098,9.622781093820773,5.09861228866811,new_new,0,0,1,1,0,1,0,0,False,11.877568578558138
635,190,RH,4.110873864173311,9.296242800976886,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256,Unf,0,1184,1440,GasA,Ex,Y,FuseA,1440,1440,515,8.130353547431238,0.0,0,2,0,8,2,Fa,14,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,N,0.0,4.709530201312334,0.0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD,Abnorml,36100.0,6859000.0,1303210000.0,247609900000.0,247609900000.0,6895100,2073600,2985984000,4299816960000,49,343,2401,16807,117649,823543,12,4320,2880,81,3909,3136,2.0,4.709530201312334,16.0,very_old,0,1,0,1,0,1,1,1,False,12.206072645530174
636,30,RM,3.9512437185814275,8.71948076085107,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,264,264,Grav,Fa,N,FuseA,800,0,0,6.68586094706836,0.0,0,1,0,1,1,Fa,4,Maj1,1,Po,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,N,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,1,2009,ConLw,Normal,900.0,27000.0,810000.0,24300000.0,24300000.0,27900,0,0,0,9,27,81,243,729,2187,59,1064,800,14,3886,800,1.0,0.0,5.0,old,0,0,0,1,1,0,0,1,False,11.002099841204238
637,190,RM,3.9318256327243257,8.699681400989514,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,811,811,GasA,TA,Y,FuseA,811,576,0,7.23561914106675,0.0,0,2,0,3,2,Gd,7,Typ,0,No_Fireplace,BuiltIn,1954.0,Unf,1,256,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD,Normal,36100.0,6859000.0,1303210000.0,247609900000.0,247609900000.0,6895100,331776,191102976,110075314176,16,64,256,1024,4096,16384,55,2198,1387,0,3908,1387,2.0,0.0,9.0,old,0,1,1,1,0,0,0,0,False,11.440354772135393
638,30,RL,4.219507705176107,9.080003870248179,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,796,GasA,Gd,Y,FuseA,796,0,0,6.680854678790215,0.0,0,1,0,2,1,TA,4,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,P,5.796057750765372,0.0,5.10594547390058,0,0,0,No_Pool,MnPrv,None,0,5,2008,WD,Normal,900.0,27000.0,810000.0,24300000.0,24300000.0,27900,0,0,0,49,343,2401,16807,117649,823543,58,1592,796,40,3860,796,1.0,10.902003224665952,5.0,very_old,0,0,0,1,0,1,0,1,False,11.350406535472453
639,120,RL,3.9889840465642745,8.289790583181643,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,0,366,1520,GasA,Ex,Y,SBrkr,1567,0,0,7.357556200910353,0.6931471805599453,0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,5.746203190540153,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,0,3087,1567,0,4012,2721,2.6931471805599454,5.746203190540153,9.693147180559945,new_new,0,0,1,1,1,1,0,0,True,12.485827127509431
640,120,RL,4.143134726391533,9.447623486844112,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,0,300,1518,GasA,Ex,Y,SBrkr,1518,0,0,7.325807502595773,0.0,0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,2003.0,RFn,2,588,TA,TA,Y,5.225746673713202,4.948759890378168,0.0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,4,3036,1518,1,4007,2736,2.0,10.17450656409137,8.0,new_new,0,0,1,1,1,1,0,1,False,12.520883385370206
641,60,FV,4.310799125385514,8.860924729719041,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738,Unf,0,319,1057,GasA,Ex,Y,SBrkr,1057,872,0,7.5652752818989315,0.6931471805599453,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2,650,TA,TA,Y,0.0,5.4638318050256105,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,760384,663054848,578183827456,25,125,625,3125,15625,78125,6,2986,1929,0,4002,2667,3.6931471805599454,5.4638318050256105,10.693147180559945,new_new,0,1,1,1,1,1,0,0,False,12.328290278254423
642,80,RL,4.330733340286331,9.536834420213353,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,542,1952,GasA,Gd,Y,SBrkr,2000,704,0,7.902857191280582,0.6931471805599453,0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2,538,TA,TA,Y,5.598421958998375,4.718498871295094,0.0,0,0,0,No_Pool,MnPrv,None,0,7,2009,WD,Normal,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,495616,348913664,245635219456,49,343,2401,16807,117649,823543,14,4656,2704,23,3967,4114,3.6931471805599454,10.31692083029347,12.693147180559945,middle,0,1,1,1,1,1,0,1,False,12.751299696013497
643,60,RL,4.394449154672439,9.286745703178589,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,TA,TA,No,Rec,493,BLQ,287,0,780,GasA,Ex,Y,SBrkr,780,840,0,7.390798521735676,0.0,0,2,1,4,1,TA,7,Min1,0,No_Fireplace,Attchd,1969.0,Fin,2,462,TA,TA,Y,5.342334251964811,0.0,0.0,0,0,0,No_Pool,GdWo,None,0,4,2007,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,705600,592704000,497871360000,25,125,625,3125,15625,78125,38,2400,1620,0,3938,2400,3.0,5.342334251964811,10.0,middle,0,1,1,1,0,1,0,0,False,11.931635799828413
644,20,FV,4.454347296253507,9.125653563808989,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121,Unf,0,645,1766,GasA,Ex,Y,SBrkr,1766,0,0,7.4770384723196965,0.6931471805599453,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3,478,TA,TA,Y,5.278114659230517,4.875197323201151,0.0,0,0,0,No_Pool,No_Fence,None,0,10,2009,New,Partial,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,0,3532,1766,0,4018,2887,3.6931471805599454,10.153311982431667,10.693147180559945,new_new,0,0,1,1,1,1,0,0,True,12.823628446539173
645,20,RL,4.30406509320417,9.262078567380597,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282,LwQ,35,664,981,GasA,TA,Y,SBrkr,981,0,0,6.889591308354466,0.6931471805599453,0,1,1,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1979.0,Unf,2,576,TA,TA,Y,0.0,5.746203190540153,3.713572066704308,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,36,1962,981,0,3942,1298,2.6931471805599454,9.459775257244461,7.693147180559945,middle,0,0,1,1,0,1,0,0,False,11.872346634576987
646,20,RL,4.110873864173311,8.881975184248867,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Gd,Y,SBrkr,1048,0,0,6.955592608396297,0.0,0,1,0,3,1,TA,7,Min1,0,No_Fireplace,Detchd,1950.0,Unf,2,420,TA,TA,Y,0.0,3.332204510175204,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,58,1048,1048,0,3900,1048,1.0,3.332204510175204,8.0,old,0,0,1,0,0,1,0,0,False,11.495779306135258
647,20,RL,4.454347296253507,9.254644297532707,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500,Unf,0,594,1094,GasA,Ex,Y,SBrkr,1094,0,0,6.9985096422506015,0.0,0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1953.0,RFn,2,495,TA,TA,Y,0.0,0.0,0.0,0,287,0,No_Pool,No_Fence,None,0,6,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,55,2188,1094,0,3906,1594,1.0,287.0,6.0,old,0,0,1,1,1,1,0,0,False,11.951180395901384
648,60,RL,4.2626798770413155,8.94910546953925,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,TA,Y,SBrkr,1051,788,0,7.517520850603031,0.0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2,442,TA,TA,Y,0.0,4.8283137373023015,5.37989735354046,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,620944,489303872,385571451136,25,125,625,3125,15625,78125,44,2595,1839,0,3932,1839,2.0,10.208211090842761,9.0,middle,0,1,1,1,1,1,0,0,False,11.951180395901384
649,180,RM,3.091042453358316,7.5688956634069955,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131,GLQ,499,0,630,GasA,Gd,Y,SBrkr,630,0,0,6.447305862541213,0.6931471805599453,0,1,0,1,1,TA,3,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,Y,0.0,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,12,2007,WD,Normal,32400.0,5832000.0,1049760000.0,188956800000.0,188956800000.0,5864400,0,0,0,36,216,1296,7776,46656,279936,37,1260,630,0,3940,1260,1.6931471805599454,0.0,4.693147180559945,middle,0,0,0,1,0,0,0,0,False,11.344506813345266
650,60,FV,4.189654742026425,9.002824076547672,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,SBrkr,822,843,0,7.418180822726788,0.0,0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,562,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,710649,599077107,505022001201,36,216,1296,7776,46656,279936,1,2478,1665,0,4014,1665,3.0,0.0,10.0,new_new,0,1,1,1,0,0,0,0,False,12.235388699864227
651,70,RL,4.110873864173311,9.114379980830272,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,755,755,GasA,TA,Y,SBrkr,755,755,0,7.32052696227274,0.6931471805599453,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,296,Fa,Po,P,4.795790545596741,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,10,2009,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,570025,430368875,324928500625,25,125,625,3125,15625,78125,59,2265,1510,10,3890,1510,1.6931471805599454,4.795790545596741,8.693147180559945,old,0,1,1,1,1,1,0,1,False,11.589886506106357
